"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.15298.199",-0.0905737582319282,-0.0921533894663094,0.0428099638211213,-2.11571676655428,0.0351108731446312,0.406390781675891,0.399260340614941,333,-0.174785813639378,-0.00636170282447866,265.810245272358,"NETO1__seq.15298.199__ANML",0.289871725100899,"Q8TDF5","NETO1","NETO1","NETO1__seq.15298.199","NETO1_1"
"seq.15299.102",-0.0595952576697231,-0.0886087987919002,0.0211294043613824,-2.82048924098606,0.00508248598135036,0.696909708760967,0.69326898454188,333,-0.101159193071352,-0.0180313222680945,-219.554709905835,"MESD__seq.15299.102__ANML",0.100800238967235,"Q14696","MESD","MESD","MESD__seq.15299.102","MESD_1"
"seq.15300.66",-0.0397424892130153,-0.0458823964375328,0.0318044145045472,-1.24959034247693,0.212356741257717,0.590331898778302,0.585242854042629,322,-0.102313177139697,0.0228281987136669,51.0113229446141,"CCDC134__seq.15300.66__ANML",0.63508812012436,"Q9H6E4","CCDC134","CCDC134","CCDC134__seq.15300.66","CCDC134_1"
"seq.15301.24",-0.00198246295159494,-0.0171127879995827,0.00617481783619777,-0.321056103059985,0.748371724380611,0.133198979296727,0.122660365063253,329,-0.0141295688185673,0.0101646429153774,-1040.31391525585,"ACRV1__seq.15301.24__ANML",0.930778191932609,"P26436","ACRV1","ACRV1","ACRV1__seq.15301.24","ACRV1_2"
"seq.15303.63",-0.0116372450700034,-0.0335785870605224,0.0186491381836824,-0.624009804387942,0.533049668298172,0.105619178125858,0.0948435055731573,332,-0.048322618568723,0.0250481284287163,-297.168807099225,"S100A5__seq.15303.63__ANML",0.846037840018039,"P33763","S100A5","S100A5","S100A5__seq.15303.63","S100A5"
"seq.15304.1",-0.113468150956363,-0.0737024991038831,0.0782783975267073,-1.44954616524501,0.148131905085344,0.204950472004012,0.195342622723094,331,-0.267454032913668,0.0405177310009417,666.78057072641,"REG3A__seq.15304.1__ANML",0.552467705438821,"Q06141","REG3A","REG3A","REG3A__seq.15304.1","REG3A_1"
"seq.15305.7",0.0408935205944176,0.109138520014887,0.0194959284418727,2.09754158240486,0.0367273891524597,0.193752472778207,0.18370577461968,321,0.0025375876166799,0.0792494535721552,-269.159242908885,"SCGN__seq.15305.7__ANML",0.296390233254628,"O76038","SCGN","SCGN","SCGN__seq.15305.7","SCGN_2"
"seq.15306.20",0.0110680600610558,0.0807587093476021,0.00767067464937844,1.44290568521931,0.149987009218414,0.027812592303242,0.0161346654840617,333,-0.0040210271730538,0.0261571472951654,-897.56324656869,"JCHAIN__seq.15306.20__ANML",0.555933805619269,"P01591","JCHAIN","JCHAIN","JCHAIN__seq.15306.20","JCHAIN"
"seq.15308.108",-0.172831559211214,-0.211623671065629,0.0314752186844501,-5.49103600975452,7.92467457928935e-08,0.53609487739118,0.530539127419816,334,-0.234746208916515,-0.110916909505912,56.8780605632582,"VWC2__seq.15308.108__ANML",2.21922586918419e-05,"Q2TAL6","VWC2","VWC2","VWC2__seq.15308.108","VWC2_2"
"seq.15310.61",-0.00923538151983075,-0.0396038997757189,0.0090417709520266,-1.02141290338269,0.307804793122716,0.533004240343162,0.527360787054258,331,-0.0270219627286339,0.00855119968897238,-780.313144087502,"PRC1__seq.15310.61__ANML",0.719278348651272,"O43663","PRC1","PRC1","PRC1__seq.15310.61","PRC1_2"
