"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.17196.5",-0.00455958623556614,-0.0522322306739855,0.00530865510752315,-0.858896677824207,0.391170844439486,0.0753999268634202,0.0614961663651257,266,-0.015011915787936,0.00589274331680374,-997.769720125629,"CLPP__seq.17196.5__ANML",0.796795775944382,"Q16740","CLPP","CLPP","CLPP__seq.17196.5","CLPP"
"seq.17199.43",-0.0209372685213117,-0.0383161616404558,0.0295612483224745,-0.708267401055381,0.479421101097222,0.288114290895309,0.277034357679672,257,-0.0791503871534033,0.0372758501107799,-70.562866035251,"HIF1AN__seq.17199.43__ANML",0.841778844030016,"Q9NWT6","HIF1AN","HIF1AN","HIF1AN__seq.17199.43","HIF1AN"
"seq.17200.50",0.00502607032808081,0.0466030392291815,0.0068956349692502,0.728877086808342,0.46673795990355,0.00889375232105697,-0.00647223601505065,258,-0.00855282361232966,0.0186049642684913,-840.246145837334,"KIR2DL1__seq.17200.50__ANML",0.834507240238406,"P43626","KIR2DL1","KIR2DL1","KIR2DL1__seq.17200.50","KIR2DL1"
"seq.17202.37",-0.00565849142305937,-0.0527242206882759,0.00662512088777221,-0.854096328038795,0.393811571648366,0.0362248393796221,0.0218936102254158,269,-0.0187021750080038,0.00738519216188505,-884.010487061654,"PDCD4__seq.17202.37__ANML",0.79900492810442,"Q53EL6","PDCD4","PDCD4","PDCD4__seq.17202.37","PDCD4"
"seq.17204.17",-0.000973786750107296,-0.00657456594498586,0.00798459850385346,-0.121958135983586,0.903023570499914,0.265229202735206,0.254262474417821,268,-0.0166943048217833,0.0147467313215687,-778.299271679673,"PNMT__seq.17204.17__ANML",0.980680359479883,"P11086","PNMT","PNMT","PNMT__seq.17204.17","PNMT"
"seq.17205.21",-0.0370246868087271,-0.13298747421462,0.0168728899340984,-2.19432989566915,0.0291140383351131,0.122793822842121,0.109033725945526,255,-0.0702526472998606,-0.00379672631759363,-365.070575873565,"RAB5A__seq.17205.21__ANML",0.294974504173845,"P20339","RAB5A","RAB5A","RAB5A__seq.17205.21","RAB5A"
"seq.17209.27",-0.0194118289730805,-0.128153450537061,0.00797351003832134,-2.43453998048359,0.0155815318018248,0.319271104019703,0.308838477261384,261,-0.0351124255216367,-0.00371123242452435,-762.230453307964,"SULT2B1__seq.17209.27__ANML",0.211399013889284,"O00204","SULT2B1","SULT2B1","SULT2B1__seq.17209.27","SULT2B1"
"seq.17210.2",0.00440602453410425,0.0310277887690407,0.00882317667278404,0.49936941053159,0.617936640440934,0.0534439983536033,0.0390477093551791,263,-0.0129670306837683,0.0217790797519768,-717.674094432683,"TCL1A__seq.17210.2__ANML",0.906248094405677,"P56279","TCL1A","TCL1A","TCL1A__seq.17210.2","TCL1A"
"seq.17224.12",-0.00938134189776105,-0.0123023222847638,0.0457111814966299,-0.205230790161324,0.837554272711191,0.12432505787569,0.110695875897102,257,-0.0993975144980678,0.0806348307025457,162.622225337799,"OGN__seq.17224.12__ANML",0.960477880958402,"P20774","OGN","OGN","OGN__seq.17224.12","OGN"
"seq.17231.1",-0.0560251361947525,-0.0742306308051463,0.0367636393542949,-1.52392791298034,0.128705847149246,0.402229443121771,0.393307494511648,268,-0.128407417729741,0.0163571453402363,56.6498099674356,"LCP1__seq.17231.1__ANML",0.550496485151705,"P13796","LCP1","LCP1","LCP1__seq.17231.1","LCP1_1"
"seq.17319.1",0.0146913957121044,0.131795411757027,0.00696700526091596,2.10871029400844,0.0359116742103209,0.0347196685043135,0.0200942089361971,264,0.000973428561301573,0.0284093628629073,-845.979203121444,"SELENOH__seq.17319.1__ANML",0.321985085904681,"Q8IZQ5","SELENOH","SELENOH","SELENOH__seq.17319.1","SELENOH"
