"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","symbol","uniprot","label"
"DNAJA4__Neurology_II_o2csf__NPX",0.112645955262577,0.0837442727388213,0.0379706550235605,2.96665820467626,0.0031259251685587,0.576079058602551,0.572676803856183,623,0.0380799770390212,0.187211933486134,0.029379472361251,"DNAJA4","Q8WW22","DNAJA4"
"DNAJB14__Oncology_II_o2csf__NPX",0.141546848169549,0.116033648030135,0.0309987038618341,4.56621827804301,5.98437780074124e-06,0.655231611764749,0.652469044551325,624,0.0806724317133063,0.202421264625792,0.000141089313912391,"DNAJB14","Q8TBM8","DNAJB14"
"DNAJB2__Inflammation_II_o2csf__NPX",0.136020088526311,0.0886659318584839,0.0328195745920555,4.14448054909392,3.87867789412854e-05,0.756776532095277,0.754818211097654,621,0.0715692902991055,0.200470886753516,0.000781918978367073,"DNAJB2","P25686","DNAJB2"
"DNAJB6__Inflammation_II_o2csf__NPX",0.104089960006627,0.0849631647174265,0.0262290364674908,3.96850109746273,8.07726505000432e-05,0.756420646051714,0.75445945962701,621,0.0525816038480598,0.155598316165194,0.00151830752494,"DNAJB6","O75190","DNAJB6"
"DNAJC6__Cardiometabolic_II_o2csf__NPX",0.215290019984009,0.151778642956947,0.0336188972075897,6.40383944347247,2.9822004794239e-10,0.700074533196187,0.697671284263464,624,0.149270138683935,0.281309901284083,1.59547725649179e-08,"DNAJC6",NA,"DNAJC6"
"DNER__Inflammation_o2csf__NPX",0.0100695393857788,0.0379143820512795,0.0105650828346669,0.953096113239915,0.340912797983688,0.162691905554403,0.155939420921777,620,-0.0106781447364885,0.030817223508046,0.622031463853252,"DNER","Q8NFT8","DNER"
"DNM1__Oncology_II_o2csf__NPX",0.117025177036533,0.123016968254748,0.0315164343357521,3.71314774348634,0.000223021038682497,0.413971871977566,0.409276133772258,624,0.0551340554747527,0.178916298598314,0.00333572327749843,"DNM1","Q05193","DNM1"
"DNMBP__Neurology_o2csf__NPX",0.047051881748278,0.0454378622662611,0.0273039072601108,1.72326551288202,0.0853366995156539,0.629226544044228,0.626250834124839,623,-0.00656696029993361,0.10067072379649,0.303194563988146,"DNMBP",NA,"DNMBP"
"DNPEP__Neurology_II_o2csf__NPX",-0.000922416311246171,-0.000805154736519997,0.0351357734017233,-0.0262529104084252,0.97906404789007,0.501312847102882,0.497297652635111,621,-0.0699217458339221,0.0680769132114298,0.995608952434434,"DNPEP","Q9ULA0","DNPEP"
"DNPH1__Inflammation_o2csf__NPX",0.0749987030388504,0.0544949742828668,0.0344303379014164,2.17827380183118,0.0297598835712113,0.666795562801853,0.66412136988694,623,0.00738512553818073,0.14261228053952,0.160725611407157,"DNPH1","O43598","DNPH1"
"DOC2B__Neurology_II_o2csf__NPX",-0.0228892734979657,-0.030257676443372,0.0276388107561614,-0.828156960149347,0.407898748283897,0.28796353726421,0.282248958911595,623,-0.0771657920276076,0.0313872450316762,0.678403926649344,"DOC2B","Q14184","DOC2B"
"DPP10__Inflammation_o2csf__NPX",0.0978523597170955,0.0826535159992016,0.0349780331431283,2.79753750923298,0.00530822048077151,0.533937982236501,0.530203510940319,624,0.0291634440170867,0.166541275417104,0.0456975919361006,"DPP10","Q8N608","DPP10"
"DPP4__Cardiometabolic_o2csf__NPX",-0.0647792873999319,-0.0672832860360415,0.0301115612548894,-2.15130948712974,0.0318349558509125,0.477746349155491,0.473561624389109,624,-0.123911557192497,-0.00564701760736663,0.164008976254145,"DPP4","P27487","DPP4"
"DPP6__Oncology_o2csf__NPX",0.0319215752915623,0.03805056144773,0.0252279713086637,1.26532470252968,0.206227232331308,0.517173556917493,0.513304755290229,624,-0.0176204326141476,0.0814635831972722,0.489525734083361,"DPP6","P42658","DPP6"
"DPP7__Cardiometabolic_o2csf__NPX",-0.0158340135965422,-0.0176333351937487,0.0363089798647343,-0.436090841866952,0.662922135485667,0.128390084721027,0.121383574148045,622,-0.0871370520265083,0.0554690248334239,0.841843776212993,"DPP7","Q9UHL4","DPP7"
"DPT__Cardiometabolic_o2csf__NPX",0.0253823632859491,0.015600143588262,0.052023202420821,0.487904667625583,0.625789579910876,0.457381997767149,0.453013092757223,621,-0.0767803540567989,0.127545080628697,0.823119513003975,"DPT","Q07507","DPT"
"DRAXIN__Neurology_o2csf__NPX",-0.000480547220472619,-0.000334725191388884,0.0378822899948941,-0.0126852737925133,0.989882948394553,0.628674859940518,0.625694722379847,623,-0.0748729960487848,0.0739119016078396,0.995608952434434,"DRAXIN","Q8NBI3","DRAXIN"
"DSC2__Neurology_o2csf__NPX",0.0278652773676031,0.0208732274310815,0.0283085643443686,0.984340888101105,0.325330661591607,0.761010864627629,0.759089730098912,622,-0.0277266632174358,0.083457217952642,0.609885377727661,"DSC2","Q02487","DSC2"
"DSCAM__Neurology_II_o2csf__NPX",0.0218667012457115,0.0172787782948121,0.0350584535805039,0.623721214499649,0.533038616944465,0.590250988343887,0.586967743058181,624,-0.046980141934692,0.090713544426115,0.769145971130447,"DSCAM","O60469","DSCAM"
"DSG2__Neurology_o2csf__NPX",-0.00448060766537028,-0.00435806923793509,0.027591667021416,-0.162389886116433,0.871051574515752,0.61721025393922,0.614133165948377,622,-0.0586647158750777,0.0497035005443371,0.953974178647132,"DSG2","Q14126","DSG2"
"DSG3__Oncology_o2csf__NPX",-0.0183594501867135,-0.0130954838933685,0.051653313391629,-0.355436059784093,0.722383827442892,0.28001320498789,0.274206859866825,620,-0.119796102117307,0.0830772017438802,0.884538647863611,"DSG3","P32926","DSG3"
"DTD1__Inflammation_II_o2csf__NPX",0.133453861592258,0.0987879338227952,0.0344992818103019,3.86830839917388,0.000121163467584701,0.653424590403943,0.65063412816887,621,0.0657044687808863,0.201203254403629,0.00203058293265444,"DTD1","Q8TEA8","DTD1"
"DTNB__Oncology_II_o2csf__NPX",0.162732043047083,0.0992338576921694,0.0421616625097473,3.85971599221119,0.000125340460408167,0.647075398604064,0.644247477118519,624,0.0799361102382303,0.245527975855935,0.00207557833842573,"DTNB",NA,"DTNB"
"DTX3__Oncology_o2csf__NPX",0.24871657692854,0.185730920437766,0.0235976090378318,10.5399058239246,5.1299854911226e-24,0.834206368915076,0.832877894307024,624,0.202376230366205,0.295056923490874,1.42716196363031e-21,"DTX3",NA,"DTX3"
"DUT__Oncology_II_o2csf__NPX",-0.0582351156626478,-0.0531317547729761,0.0415080374713362,-1.40298407755034,0.161119748113993,0.234932497824041,0.228792309203046,623,-0.139747731556941,0.0232775002316458,0.421607534695885,"DUT","P33316","DUT"
"ECE1__Neurology_o2csf__NPX",0.0115263775336061,0.00833339634752453,0.057566437998314,0.200227388290789,0.841368512096352,0.0813107467592517,0.0738899935020565,619,-0.101522811407522,0.124575566474734,0.938202284115052,"ECE1","P42892","ECE1"
"ECHDC3__Cardiometabolic_II_o2csf__NPX",-0.0462615086783991,-0.0410793622700429,0.0456175828489636,-1.01411573759985,0.310923113094695,0.130251084058721,0.123236979897904,620,-0.135845207564892,0.0433221902080937,0.600364275437914,"ECHDC3",NA,"ECHDC3"
"ECM1__Inflammation_II_o2csf__NPX",-0.104156880411234,-0.0631088282203036,0.0377962013547747,-2.75574996104935,0.00602677764807542,0.719990030026965,0.717746360395771,624,-0.178380038643581,-0.029933722178887,0.0499002839790054,"ECM1","Q16610","ECM1"
"EDA2R__Oncology_o2csf__NPX",0.0106151170529146,0.00664922103977225,0.0352926862106071,0.300773848427674,0.763687138060523,0.739063833640781,0.736972998974441,624,-0.0586917058329661,0.0799219399387953,0.907212535580475,"EDA2R","Q9HAV5","EDA2R"
"EDAR__Inflammation_o2csf__NPX",0.0297511918380611,0.0283699779746192,0.0312630560061274,0.951640550822351,0.341647763036581,0.525490403670479,0.521688243443479,624,-0.0316423522112109,0.0911447358873332,0.622031463853252,"EDAR","Q9UNE0","EDAR"
"EDIL3__Cardiometabolic_o2csf__NPX",-0.0201507566486678,-0.0169335061844377,0.0475871162226425,-0.423449837859262,0.672113000476901,0.146187081368305,0.139345631699782,624,-0.113601048757668,0.073299535460332,0.84837493980342,"EDIL3","O43854","EDIL3"
"EDN1__Cardiometabolic_II_o2csf__NPX",0.0321508556261761,0.026819810020624,0.0313528311523522,1.02545302750958,0.305546830198698,0.634781529674836,0.631855099624154,624,-0.0294189864277824,0.0937206976801346,0.595502991419159,"EDN1","P05305","EDN1"
"EDNRB__Inflammation_II_o2csf__NPX",0.0276050355456528,0.0290295418722272,0.0315604328935787,0.874672272041912,0.382088772135253,0.411884632310848,0.407172169428724,624,-0.0343724891942913,0.0895825602855969,0.65696338226967,"EDNRB",NA,"EDNRB"
"EFCAB14__Oncology_II_o2csf__NPX",-0.00949647150252947,-0.00518237738922278,0.0369687371400166,-0.256878439384127,0.797357289959335,0.782692034659519,0.78095078493724,624,-0.0820946778841042,0.0631017348790452,0.919671633775651,"EFCAB14","O75071","EFCAB14"
"EFEMP1__Cardiometabolic_o2csf__NPX",0.0364675911397906,0.0201703982053651,0.0314304503580375,1.16026308005049,0.246385428596823,0.838642602649041,0.837349674785652,624,-0.0252546774115127,0.0981898596910939,0.530125113376654,"EFEMP1","Q12805","EFEMP1"
"EFHD1__Neurology_II_o2csf__NPX",-0.048069869027189,-0.0317771009180866,0.0377628161189782,-1.27294185041012,0.203513485474912,0.668471336411337,0.665810592722825,623,-0.122227697556633,0.0260879595022554,0.486404223875606,"EFHD1","Q9BUP0","EFHD1"
"EFNA4__Neurology_o2csf__NPX",-0.0314569342426318,-0.0204195749588336,0.0253028076392479,-1.24321911983546,0.214253999297563,0.85596404502086,0.854809910766219,624,-0.0811459037108103,0.0182320352255467,0.495885712184542,"EFNA4","P52798","EFNA4"
"EFNB2__Neurology_II_o2csf__NPX",-0.0252553534978297,-0.014284469387939,0.0539336550731857,-0.468267048905906,0.639757149304975,0.503163022973516,0.499181957452471,624,-0.131168806994663,0.0806580999990036,0.830907744802259,"EFNB2","P52799","EFNB2"
"EGF__Inflammation_o2csf__NPX",0.0158267345667957,0.0126134141719725,0.0500277639265679,0.316359023961706,0.751836152421519,0.154401669689561,0.147604255458769,622,-0.0824170493982277,0.114070518531819,0.901410897936456,"EGF","P01133","EGF"
"EGFL7__Oncology_o2csf__NPX",-0.0339107896880143,-0.0257368108555823,0.0402659464177396,-0.842170436929666,0.400016249838006,0.503050518191234,0.499055747437145,622,-0.112984460596395,0.0451628812203669,0.671197350451949,"EGFL7",NA,"EGFL7"
