"apt_name","coef_x2m","coef_x2y","coef_m2y","acme","acme_p","ade","ade_p","total","total_p","prop_m","prop_m_p","prop_m_ci_lower","prop_m_ci_upper","p_adjusted","ade_p_adjusted","prop_m_p_adjusted","Protein_id","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.24493.10",1.71958543863143,-0.0576964744930597,0.0163759328833372,0.00530580225420113,0.358,-0.057696474493058,0,-0.0523906722388568,0,-0.101273796030163,0.358,-0.401691745255529,0.125386313133096,0.51530303030303,0,0.51530303030303,"MTMR7__seq.24493.10__ANML","Q9Y216","MTMR7","MTMR7","MTMR7__seq.24493.10","MTMR7"
"seq.24686.19",1.7230683034622,-0.0274129591044879,-0.0546200950504421,-0.0174420747268844,0,-0.0274129591044883,0.022,-0.0448550338313727,0,0.388854343359898,0,0.185946483469815,0.860490405949814,0,0.022967032967033,0,"ACBD4__seq.24686.19__ANML","Q8NC06","ACBD4","ACBD4","ACBD4__seq.24686.19","ACBD4"
"seq.24895.25",1.71626855058144,-0.047088419209869,-0.0158657102329006,-0.00515005990893365,0.236,-0.0470884192098704,0,-0.052238479118804,0,0.0985874779627688,0.236,-0.0716943573542708,0.289092314379509,0.40353982300885,0,0.40353982300885,"FCSD1__seq.24895.25__ANML","Q86WN1","FCHSD1","FCHSD1","FCHSD1__seq.24895.25","FCHSD1"
"seq.24915.123",1.72208389409144,-0.0904336782010634,-0.00690325286124367,-0.00222104657274816,0.726,-0.0904336782010657,0,-0.0926547247738139,0,0.0239712176380656,0.726,-0.0893435015185285,0.136983591624127,0.811411764705882,0,0.811411764705882,"CAN13__seq.24915.123__ANML","Q6MZZ7","CAPN13","CAPN13","CAPN13__seq.24915.123","CAPN13"
"seq.25262.6",1.72339307016743,-0.298483713709418,-0.0233492041943143,-0.00798594424655461,0.216,-0.298483713709416,0,-0.306469657955971,0,0.0260578626276338,0.216,-0.012715576531349,0.0656660625734194,0.387102803738318,0,0.387102803738318,"ZW10__seq.25262.6__ANML","O43264","ZW10","ZW10","ZW10__seq.25262.6","ZW10"
"seq.25288.16",1.73790563590771,-0.0577172708314947,-0.0165462144776032,-0.00547591505384496,0.198,-0.0577172708314949,0,-0.0631931858853399,0,0.0866535683733475,0.198,-0.0490574282556766,0.241484454731991,0.372475247524752,0,0.372475247524752,"FMO3__seq.25288.16__ANML","P31513","FMO3","FMO3","FMO3__seq.25288.16","FMO3"
"seq.2575.5",1.72339307016743,-0.103332912672796,-0.188533882902039,-0.0580791582399642,0,-0.103332912672795,0.044,-0.161412070912759,0.002,0.359819175304152,0.002,0.158535651089288,0.957379281080936,0,0.0449462365591398,0.0126666666666667,"Leptin__seq.2575.5__ANML","P41159","LEP","LEP","LEP__seq.2575.5","LEP_1"
"seq.25941.4",1.72339307016743,0.0708436865103305,0.0110982883054908,0.003506568184989,0.646,0.0708436865103295,0,0.0743502546953185,0,0.0471628268034674,0.646,-0.168538039510412,0.314188577890166,0.753006134969325,0,0.753006134969325,"OA_synthetase__seq.25941.4__ANML","Q15646","OASL","OASL","OASL__seq.25941.4","OASL"
"seq.25951.17",1.72031259472548,-0.0691147460190061,-0.0217995794174059,-0.00721474599879302,0.106,-0.0691147460190068,0,-0.0763294920177998,0,0.0945210797041668,0.106,-0.02221774463663,0.224313540691996,0.254936708860759,0,0.254936708860759,"PRAME__seq.25951.17__ANML","P78395","PRAME","PRAME","PRAME__seq.25951.17","PRAME"
"seq.25960.15",1.72625616484727,-0.0917504157756174,-0.0330740063820133,-0.010071703767401,0.354,-0.0917504157756203,0.006,-0.101822119543021,0,0.0989146937090188,0.354,-0.114296522023953,0.487695853238242,0.513435114503817,0.007125,0.513435114503817,"T.plastin__seq.25960.15__ANML","P13797","PLS3","PLS3","PLS3__seq.25960.15","PLS3"
