apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.23401.3,DAZP1__seq.23401.3__ANML,-0.0732507263893575,-0.0293734809731732,0.0959754768514987,-0.763223364888275,0.445604574918837,0.0599274056396271,0.0541952556740152,656,-0.261706907734688,0.115205454955973,0.998293205451073,Q96EP5,DAZAP1,DAZAP1,DAZAP1__seq.23401.3,DAZAP1
seq.23402.147,GD1L1__seq.23402.147__ANML,0.0199095308664606,0.0587422861825081,0.0131886546173647,1.50959528807789,0.131627475393721,0.0377527270090676,0.0318942961232781,657,-0.0059874646509362,0.0458065263838573,0.998293205451073,Q96MZ0,GDAP1L1,GDAP1L1,GDAP1L1__seq.23402.147,GDAP1L1
seq.23403.64,BORG4__seq.23403.64__ANML,-0.0405780340394705,-0.0450212309709559,0.0306548647436621,-1.32370618428059,0.186063856838177,0.269424252102704,0.264949056097208,653,-0.100772033553941,0.0196159654749997,0.998293205451073,Q9H3Q1,CDC42EP4,CDC42EP4,CDC42EP4__seq.23403.64,CDC42EP4
seq.23404.16,MD2L2__seq.23404.16__ANML,-0.025061073330969,-0.0598271982970249,0.0157818479581275,-1.58796824031388,0.112776094522075,0.0999639034009213,0.094467499757568,655,-0.0560501894184755,0.0059280427565375,0.998293205451073,Q9UI95,MAD2L2,MAD2L2,MAD2L2__seq.23404.16,MAD2L2
seq.23405.33,HORM2__seq.23405.33__ANML,0.0350162947989223,0.063782811430319,0.0198741834015767,1.76189854402492,0.0785550258386432,0.173582465943698,0.168512419722493,652,-0.0040088323077452,0.0740414219055898,0.983709817474309,Q8N7B1,HORMAD2,HORMAD2,HORMAD2__seq.23405.33,HORMAD2
seq.23406.3,RASF5__seq.23406.3__ANML,-0.0064907060817163,-0.0114591506197809,0.0219581204897107,-0.295594793040587,0.767633807424255,0.0526553317441618,0.0468344735674746,651,-0.049607994163141,0.0366265819997084,0.998293205451073,Q8WWW0,RASSF5,RASSF5,RASSF5__seq.23406.3,RASSF5
seq.23407.9,SAST__seq.23407.9__ANML,-0.0425128996009482,-0.0754579645938775,0.0220106166176816,-1.93147244983571,0.0538557437811789,0.0335694612598995,0.0276675953744638,655,-0.0857327782446064,0.0007069790427099,0.928214955771673,Q9NV23,OLAH,OLAH,OLAH__seq.23407.9,OLAH
seq.23408.1,Sorting_nexin_16__seq.23408.1__ANML,0.0062453502799733,0.0065188986421998,0.0201649453171342,0.309713226678909,0.756877249092185,0.718268783978367,0.716553525433334,657,-0.0333501591663661,0.0458408597263129,0.998293205451073,P57768,SNX16,SNX16,SNX16__seq.23408.1,SNX16
seq.23409.83,SYAP1__seq.23409.83__ANML,0.0051121708419508,0.0026927120549466,0.0199533393170852,0.256206280097364,0.797871637844604,0.929678575623269,0.929251089760797,658,-0.0340677231300364,0.0442920648139381,0.998293205451073,Q96A49,SYAP1,SYAP1,SYAP1__seq.23409.83,SYAP1
seq.23410.46,EIF3M__seq.23410.46__ANML,0.0023962193644503,0.0013889599910176,0.025199269414095,0.0950908268439741,0.92427163463843,0.86417190925598,0.863346206576685,658,-0.0470844559313583,0.051876894660259,0.998293205451073,Q7L2H7,EIF3M,EIF3M,EIF3M__seq.23410.46,EIF3M
seq.23411.108,PNMA2__seq.23411.108__ANML,-0.0097783458846583,-0.0190671515986163,0.0203880081000908,-0.479612615251746,0.631663958723712,0.0036970511532917,-0.002424625951757,651,-0.0498125382040766,0.0302558464347599,0.998293205451073,Q9UL42,PNMA2,PNMA2,PNMA2__seq.23411.108,PNMA2
seq.23413.38,ANR45__seq.23413.38__ANML,-0.045997220645716,-0.0441787935298112,0.041103857879127,-1.11904874673756,0.263530179472514,0.0139349555240143,0.0079039766587176,654,-0.126708670428846,0.0347142291374145,0.998293205451073,Q5TZF3,ANKRD45,ANKRD45,ANKRD45__seq.23413.38,ANKRD45
seq.23414.12,ZN483__seq.23414.12__ANML,0.0028766431032635,0.004440820286968,0.0240785201282927,0.119469265051861,0.904940221052619,0.123678561141028,0.118326979835018,655,-0.0444037550763902,0.0501570412829174,0.998293205451073,Q8TF39,ZNF483,ZNF483,ZNF483__seq.23414.12,ZNF483
seq.23416.47,Sorting_nexin.15__seq.23416.47__ANML,-0.0035364996052564,-0.003047897410714,0.0209222321694353,-0.169030702681086,0.865824439234495,0.793006423899933,0.791748104288382,658,-0.0446188881232462,0.0375458889127333,0.998293205451073,Q9NRS6,SNX15,SNX15,SNX15__seq.23416.47,SNX15
seq.23418.66,CCD92__seq.23418.66__ANML,0.0031734432056455,0.0019302346865568,0.0296296140562152,0.107103764484568,0.914739357019753,0.793519884891522,0.792262776123738,657,-0.0550067127433712,0.0613535991546623,0.998293205451073,Q53HC0,CCDC92,CCDC92,CCDC92__seq.23418.66,CCDC92
seq.23422.47,RFC4__seq.23422.47__ANML,0.0007193106895478,0.0011643238689421,0.024150192407804,0.0297848844183701,0.976247672934953,0.0298403569563178,0.0239247493767831,656,-0.0467016888119373,0.048140310191033,0.998293205451073,P35249,RFC4,RFC4,RFC4__seq.23422.47,RFC4
seq.23424.4,ANR63__seq.23424.4__ANML,-0.107871096390019,-0.110973711845335,0.0329726431498806,-3.27153318888268,0.0011258769684592,0.272152644948482,0.26770097916835,654,-0.172616109854074,-0.0431260829259647,0.109360182869678,C9JTQ0,,ANKRD63,ANKRD63__seq.23424.4,ANKRD63
seq.23425.19,ERMIN__seq.23425.19__ANML,-0.0222163542613086,-0.0450378161498773,0.0185318391070175,-1.19882080418537,0.231033827653837,0.111353867637556,0.105893676348079,651,-0.0586057458684047,0.0141730373457876,0.998293205451073,Q8TAM6,ERMN,ERMN,ERMN__seq.23425.19,ERMN
seq.23426.1,VCX1__seq.23426.1__ANML,-0.0099532612289439,-0.0247729631012845,0.015690817088066,-0.634336706181738,0.526081910845783,0.0300094646484418,0.0241038906128158,657,-0.040763456171719,0.0208569337138311,0.998293205451073,Q9H320,VCX,VCX,VCX__seq.23426.1,VCX
seq.23518.7,F151B__seq.23518.7__ANML,0.0149122087353497,0.0238152780941593,0.0170437395232628,0.874937610669082,0.381929541704267,0.531364672558358,0.528494012053355,653,-0.0185549377409742,0.0483793552116736,0.998293205451073,Q6UXP7,FAM151B,FAM151B,FAM151B__seq.23518.7,FAM151B
